radius_um,wavelength_nm,theta_deg,intensity
5.0,430.0,70.0,1.986454486715611e-05
5.0,430.0,71.0,4.9635131014896355e-05
5.0,430.0,72.0,3.8878879428790596e-05
5.0,430.0,73.0,1.6436360579701578e-05
5.0,430.0,74.0,4.2845737072368615e-05
5.0,430.0,75.0,1.2487587711538323e-05
5.0,430.0,76.0,2.025656790404105e-05
5.0,430.0,77.0,2.2973364363436e-05
5.0,430.0,78.0,9.490927282797838e-06
5.0,430.0,79.0,1.6514664411066056e-05
5.0,430.0,80.0,1.854957811560296e-05
5.0,430.0,81.0,1.2952918209923894e-05
5.0,430.0,82.0,1.9242610968548465e-05
5.0,430.0,83.0,1.979455088883773e-05
5.0,430.0,84.0,1.5255520296973193e-05
5.0,430.0,85.0,1.84109765554722e-05
5.0,430.0,86.0,1.4776272404964507e-05
5.0,430.0,87.0,1.0598268898762451e-05
5.0,430.0,88.0,9.971799699369965e-06
5.0,430.0,89.0,6.1258931744985256e-06
5.0,430.0,90.0,5.297242767806284e-06
5.0,430.0,91.0,4.155605503388779e-06
5.0,430.0,92.0,2.809572886020942e-06
5.0,430.0,93.0,8.335792397593839e-06
5.0,430.0,94.0,2.4227045902068404e-06
5.0,430.0,95.0,1.0900950578815956e-05
5.0,430.0,96.0,9.520820636213906e-06
5.0,430.0,97.0,4.324874596942755e-06
5.0,430.0,98.0,1.3952106760205346e-05
5.0,430.0,99.0,2.908260407101844e-06
5.0,430.0,100.0,4.80850434273809e-06
5.0,430.0,101.0,5.963196365956385e-06
5.0,430.0,102.0,1.206979877242713e-06
5.0,430.0,103.0,2.8448774729225494e-06
5.0,430.0,104.0,8.826904287722728e-06
5.0,430.0,105.0,5.8110207642639984e-06
5.0,430.0,106.0,8.10420131748882e-06
5.0,430.0,107.0,1.6370981239032248e-05
5.0,430.0,108.0,5.305584209744116e-06
5.0,430.0,109.0,1.0891857238495781e-05
5.0,430.0,110.0,1.1126773861664194e-05
5.0,430.0,111.0,1.403710410500554e-06
5.0,430.0,112.0,6.026479142374493e-06
5.0,430.0,113.0,1.3405918589046003e-05
5.0,430.0,114.0,3.964010354615158e-06
5.0,430.0,115.0,1.7222579514585122e-05
5.0,430.0,116.0,2.2402556227305836e-05
5.0,430.0,117.0,8.667619187067448e-06
5.0,430.0,118.0,2.2429485202221657e-05
5.0,430.0,119.0,8.60495887001477e-06
5.0,430.0,120.0,1.1762720077671527e-05
5.0,430.0,121.0,6.549341764953136e-06
5.0,430.0,122.0,1.4943802711819378e-05
5.0,430.0,123.0,2.529330909075824e-05
5.0,430.0,124.0,1.1508481239817399e-05
5.0,430.0,125.0,4.3814713797139374e-05
5.0,430.0,126.0,2.352867778524716e-05
5.0,430.0,127.0,1.5583959005027652e-05
5.0,430.0,128.0,2.60393563717908e-05
5.0,430.0,129.0,6.5443149899558795e-06
5.0,430.0,130.0,9.520426929731392e-06
5.0,430.0,131.0,9.442005813843173e-06
5.0,430.0,132.0,1.5097095294776254e-05
5.0,430.0,133.0,3.1741894523710536e-05
5.0,430.0,134.0,1.2761047944821348e-05
5.0,430.0,135.0,1.2795392777088774e-05
5.0,430.0,136.0,4.2338399105310995e-05
5.0,430.0,137.0,1.828098907044327e-05
5.0,430.0,138.0,5.031210159025812e-05
5.0,430.0,139.0,3.844223551392615e-05
5.0,430.0,140.0,6.653889809305032e-05
5.0,430.0,141.0,0.00012821125282129673
5.0,430.0,142.0,7.145961475467548e-05
5.0,430.0,143.0,0.00011026581806266445
5.0,430.0,144.0,9.976064417133821e-05
5.0,430.0,145.0,0.00013397789778882974
5.0,430.0,146.0,0.00013730577143499718
5.0,430.0,147.0,4.898403549460674e-05
5.0,430.0,148.0,7.286865583959823e-05
5.0,430.0,149.0,3.451127866021784e-05
5.0,430.0,150.0,4.390371032709211e-05
5.0,430.0,151.0,5.480221809933692e-05
5.0,430.0,152.0,6.58903476149135e-05
5.0,430.0,153.0,6.00320755891451e-05
5.0,430.0,154.0,3.440658422439052e-05
5.0,430.0,155.0,6.622199365695521e-05
5.0,430.0,156.0,3.1518846898967336e-05
5.0,430.0,157.0,5.5343752925533974e-05
5.0,430.0,158.0,5.739771848223952e-05
5.0,430.0,159.0,4.132102321962528e-05
5.0,430.0,160.0,5.294045138853089e-05
5.0,430.0,161.0,4.891478538766124e-05
5.0,430.0,162.0,4.658248540328695e-05
5.0,430.0,163.0,1.489244616255048e-05
5.0,430.0,164.0,2.396892521314169e-05
5.0,430.0,165.0,2.9382746244905446e-05
5.0,430.0,166.0,1.8680343262296247e-05
5.0,430.0,167.0,4.960866339218448e-05
5.0,430.0,168.0,8.420782679446165e-05
5.0,430.0,169.0,5.2556386046927725e-05
5.0,430.0,170.0,1.4620324965372353e-05
5.0,430.0,171.0,1.2042995001375262e-05
5.0,430.0,172.0,0.00010337229822758316
5.0,430.0,173.0,0.00010369269489391823
5.0,430.0,174.0,2.0013170573318778e-05
5.0,430.0,175.0,1.6955504737935607e-05
5.0,430.0,176.0,2.2401103913303863e-05
5.0,430.0,177.0,0.00020403655789645003
5.0,430.0,178.0,8.468952734658982e-05
5.0,430.0,179.0,0.00010176678317088089
5.0,430.0,180.0,0.0004001268575787333
5.0,440.0,0.0,1.0
5.0,440.0,1.0,0.670230208171531
5.0,440.0,2.0,0.16747637279255698
5.0,440.0,3.0,0.00362337368411278
5.0,440.0,4.0,0.006424425792818037
5.0,440.0,5.0,0.0002718280482206853
5.0,440.0,6.0,0.008794982364041649
5.0,440.0,7.0,0.009700472491891172
5.0,440.0,8.0,0.0013526334068219195
5.0,440.0,9.0,0.0019362042966307256
5.0,440.0,10.0,0.0033762044940153927
5.0,440.0,11.0,0.0025710299722440685
5.0,440.0,12.0,0.000695489358748351
5.0,440.0,13.0,0.0019946538809763876
5.0,440.0,14.0,0.004062861917404759
5.0,440.0,15.0,0.0018080756928707106
5.0,440.0,16.0,0.0011012514792424198
5.0,440.0,17.0,0.0026615956246702796
5.0,440.0,18.0,0.001719034475957807
5.0,440.0,19.0,0.0005084852242312154
5.0,440.0,20.0,0.0016784113346005876
5.0,440.0,21.0,0.00183815286452173
5.0,440.0,22.0,0.0005725276358605367
5.0,440.0,23.0,0.0014422176200774882
5.0,440.0,24.0,0.0018001535196502188
5.0,440.0,25.0,0.0005781378132589803
5.0,440.0,26.0,0.0012266848520623482
5.0,440.0,27.0,0.001420904646714669
5.0,440.0,28.0,0.00041947626814666346
5.0,440.0,29.0,0.0010263873863398665
5.0,440.0,30.0,0.0010818619349908013
5.0,440.0,31.0,0.000326341912172832
5.0,440.0,32.0,0.0009011787837600587
5.0,440.0,33.0,0.0007716750348890919
5.0,440.0,34.0,0.0002897147585042151
5.0,440.0,35.0,0.0008620293690454848
5.0,440.0,36.0,0.0005397213942335674
5.0,440.0,37.0,0.0003113188635210564
5.0,440.0,38.0,0.0007402818475776383
5.0,440.0,39.0,0.00032711688465319696
5.0,440.0,40.0,0.00037999480377957543
5.0,440.0,41.0,0.0005764314793100778
5.0,440.0,42.0,0.00019473434621549907
5.0,440.0,43.0,0.0004040447855349053
5.0,440.0,44.0,0.00039505606454727103
5.0,440.0,45.0,0.00015893266623267529
5.0,440.0,46.0,0.00035870634651402264
5.0,440.0,47.0,0.00023010839092607466
5.0,440.0,48.0,0.00016374327115282466
5.0,440.0,49.0,0.0002912452025489085
5.0,440.0,50.0,0.00013262350501523716
5.0,440.0,51.0,0.00016087437270291652
5.0,440.0,52.0,0.00021731740435209827
5.0,440.0,53.0,8.882417132619657e-05
5.0,440.0,54.0,0.00014505510262189622
5.0,440.0,55.0,0.00014560503344090086
5.0,440.0,56.0,6.93925559627203e-05
5.0,440.0,57.0,0.000131990844338436
5.0,440.0,58.0,9.074137958193368e-05
5.0,440.0,59.0,6.268809204792109e-05
5.0,440.0,60.0,0.00011968323208677612
5.0,440.0,61.0,5.507623278510939e-05
5.0,440.0,62.0,6.166068017869894e-05
5.0,440.0,63.0,9.59715468631057e-05
5.0,440.0,64.0,3.351965465341594e-05
5.0,440.0,65.0,5.978301367322716e-05
5.0,440.0,66.0,6.435813391516243e-05
5.0,440.0,67.0,2.3867860879064433e-05
5.0,440.0,68.0,5.601404101621737e-05
5.0,440.0,69.0,3.760175424111671e-05
5.0,440.0,70.0,2.312243788117832e-05
5.0,440.0,71.0,5.103158377049583e-05
5.0,440.0,72.0,2.0037225158579903e-05
5.0,440.0,73.0,2.7613939348401375e-05
5.0,440.0,74.0,4.3711034572046386e-05
5.0,440.0,75.0,1.1654304374625148e-05
5.0,440.0,76.0,3.367114634377713e-05
5.0,440.0,77.0,3.277402891233099e-05
5.0,440.0,78.0,1.1331064177392959e-05
5.0,440.0,79.0,3.256180588385814e-05
5.0,440.0,80.0,2.1241906713234448e-05
5.0,440.0,81.0,1.2954876118458785e-05
5.0,440.0,82.0,2.22771859117411e-05
5.0,440.0,83.0,1.4876707067601051e-05
5.0,440.0,84.0,9.821107235490173e-06
5.0,440.0,85.0,1.455098767413965e-05
5.0,440.0,86.0,1.2211099909997095e-05
5.0,440.0,87.0,4.733951387896156e-06
5.0,440.0,88.0,1.5113945263101502e-05
5.0,440.0,89.0,7.58400317509527e-06
5.0,440.0,90.0,6.552765062066203e-06
5.0,440.0,91.0,1.5079565823686884e-05
5.0,440.0,92.0,4.0102136734219445e-06
5.0,440.0,93.0,1.253835923977832e-05
5.0,440.0,94.0,8.78169497277333e-06
5.0,440.0,95.0,5.894246836907389e-06
5.0,440.0,96.0,1.0294712511072808e-05
5.0,440.0,97.0,3.0768544125055096e-06
5.0,440.0,98.0,7.630025331991694e-06
5.0,440.0,99.0,2.852789651540963e-06
5.0,440.0,100.0,5.0138516985467135e-06
5.0,440.0,101.0,5.075177945480867e-06
5.0,440.0,102.0,3.97886063104926e-06
5.0,440.0,103.0,9.37515645328847e-06
5.0,440.0,104.0,4.221665072747282e-06
5.0,440.0,105.0,1.0241688513397457e-05
5.0,440.0,106.0,6.81749184873202e-06
5.0,440.0,107.0,6.026073320164778e-06
5.0,440.0,108.0,8.4194058732634e-06
5.0,440.0,109.0,2.622297999131628e-06
5.0,440.0,110.0,7.060635003773183e-06
5.0,440.0,111.0,5.162673573529233e-06
5.0,440.0,112.0,8.069991000641734e-06
5.0,440.0,113.0,1.1468399562392715e-05
5.0,440.0,114.0,1.4897646459952928e-05
5.0,440.0,115.0,1.7132854614585515e-05
5.0,440.0,116.0,1.6396900350575457e-05
5.0,440.0,117.0,2.074864259946828e-05
5.0,440.0,118.0,1.1985956289979e-05
5.0,440.0,119.0,1.2701653242270897e-05
5.0,440.0,120.0,1.0585821228958358e-05
5.0,440.0,121.0,4.320867123554997e-06
5.0,440.0,122.0,8.011481919202972e-06
5.0,440.0,123.0,6.764799577178738e-06
5.0,440.0,124.0,1.4537312912838561e-05
5.0,440.0,125.0,8.850133643826035e-06
5.0,440.0,126.0,1.663623675177446e-05
5.0,440.0,127.0,2.470816033168379e-05
5.0,440.0,128.0,3.203645868982126e-06
5.0,440.0,129.0,1.817105225153136e-05
5.0,440.0,130.0,1.861218077966068e-05
5.0,440.0,131.0,4.898092951129533e-06
5.0,440.0,132.0,1.5920917795902886e-05
5.0,440.0,133.0,1.1474894625675441e-05
5.0,440.0,134.0,3.5225668551826295e-05
5.0,440.0,135.0,3.436847773440941e-05
5.0,440.0,136.0,1.1563235140636247e-05
5.0,440.0,137.0,5.878003598769747e-05
5.0,440.0,138.0,6.831991454130385e-05
5.0,440.0,139.0,4.4263457268156695e-05
5.0,440.0,140.0,5.8947602304239215e-05
5.0,440.0,141.0,6.252832348918675e-05
5.0,440.0,142.0,8.912107183822198e-05
5.0,440.0,143.0,0.00010660729669078425
5.0,440.0,144.0,6.923557900644153e-05
5.0,440.0,145.0,6.601444301250398e-05
5.0,440.0,146.0,8.789201194448492e-05
5.0,440.0,147.0,8.437777225681875e-05
5.0,440.0,148.0,6.788906390644605e-05
5.0,440.0,149.0,4.603892687659904e-05
5.0,440.0,150.0,3.2917244063330544e-05
5.0,440.0,151.0,2.4457320075447686e-05
5.0,440.0,152.0,4.045865489667258e-05
5.0,440.0,153.0,5.904738552718259e-05
5.0,440.0,154.0,4.774260359968251e-05
5.0,440.0,155.0,5.7250095215753057e-05
5.0,440.0,156.0,5.2538996279623975e-05
5.0,440.0,157.0,3.6057411177575905e-05
5.0,440.0,158.0,3.359010291331446e-05
5.0,440.0,159.0,3.211675378959812e-05
5.0,440.0,160.0,4.8417979654484054e-05
5.0,440.0,161.0,3.661450896231643e-05
5.0,440.0,162.0,5.5167321015342125e-05
5.0,440.0,163.0,7.038802588141662e-05
5.0,440.0,164.0,4.665854994585629e-05
5.0,440.0,165.0,4.919959917821955e-05
5.0,440.0,166.0,2.615814611590766e-05
5.0,440.0,167.0,4.747377058877537e-05
5.0,440.0,168.0,3.589150988795454e-05
5.0,440.0,169.0,1.9211765207869853e-05
5.0,440.0,170.0,5.2584862896922945e-05
5.0,440.0,171.0,1.6772052588591472e-05
5.0,440.0,172.0,5.448932457920478e-05
5.0,440.0,173.0,3.417401679442523e-05
5.0,440.0,174.0,5.00960015306389e-05
5.0,440.0,175.0,0.0001155599467677758
5.0,440.0,176.0,1.791480912281696e-05
5.0,440.0,177.0,0.00013285252240993712
5.0,440.0,178.0,0.00019254074710045227
5.0,440.0,179.0,0.00010676847261449969
5.0,440.0,180.0,0.0001365808637004718
5.0,450.0,0.0,1.0
5.0,450.0,1.0,0.6701425143645466
5.0,450.0,2.0,0.16486490252933347
5.0,450.0,3.0,0.006248348075482039
5.0,450.0,4.0,0.01799282650050454
5.0,450.0,5.0,0.003956624240348506
5.0,450.0,6.0,0.005174053290751099
5.0,450.0,7.0,0.011617638552734576
5.0,450.0,8.0,0.0042109911727089945
5.0,450.0,9.0,0.0002097896488912224
5.0,450.0,10.0,0.0008745063342814088
5.0,450.0,11.0,0.004260070857210899
5.0,450.0,12.0,0.0041261287068253515
5.0,450.0,13.0,0.001265527905799858
5.0,450.0,14.0,0.0030850582749160508
5.0,450.0,15.0,0.003975861871617548
5.0,450.0,16.0,0.0013554471528296186
5.0,450.0,17.0,0.0009389638674262141
5.0,450.0,18.0,0.002505970729478823
5.0,450.0,19.0,0.0018655090585799072
5.0,450.0,20.0,0.000647309858426111
5.0,450.0,21.0,0.0020578835961511427
5.0,450.0,22.0,0.002253487556230756
5.0,450.0,23.0,0.0007548378489660482
5.0,450.0,24.0,0.0016311169939679773
5.0,450.0,25.0,0.0019383930601430284
5.0,450.0,26.0,0.0006019849515693694
5.0,450.0,27.0,0.0011946136456459108
5.0,450.0,28.0,0.0015408419234532141
5.0,450.0,29.0,0.0004778087360848327
5.0,450.0,30.0,0.0009382578068997516
5.0,450.0,31.0,0.0012173754288176454
5.0,450.0,32.0,0.00036934649103868297
5.0,450.0,33.0,0.0008732862860636125
5.0,450.0,34.0,0.0010115022109678535
5.0,450.0,35.0,0.0003117340107304547
5.0,450.0,36.0,0.0008188523484071649
5.0,450.0,37.0,0.0007382280825652999
5.0,450.0,38.0,0.0002862158904372965
5.0,450.0,39.0,0.0007744462894215214
5.0,450.0,40.0,0.0004945178454178108
5.0,450.0,41.0,0.00027539670141569535
5.0,450.0,42.0,0.0006456408558154584
5.0,450.0,43.0,0.0003107825884044492
5.0,450.0,44.0,0.0002893246329415543
5.0,450.0,45.0,0.0004751301115375127
5.0,450.0,46.0,0.00018453153538542364
5.0,450.0,47.0,0.00029417788121669517
5.0,450.0,48.0,0.00034291456153609165
5.0,450.0,49.0,0.00012600074370259918
5.0,450.0,50.0,0.0002576890134985042
5.0,450.0,51.0,0.00023556631030831468
5.0,450.0,52.0,0.00010530429262943588
5.0,450.0,53.0,0.0002100739999430236
5.0,450.0,54.0,0.000151083061444999
5.0,450.0,55.0,9.461944482030227e-05
5.0,450.0,56.0,0.0001784701011365786
5.0,450.0,57.0,9.773482214765549e-05
5.0,450.0,58.0,8.57806859529015e-05
5.0,450.0,59.0,0.00015266583264166576
5.0,450.0,60.0,6.6092484199331e-05
5.0,450.0,61.0,7.975917075254277e-05
5.0,450.0,62.0,0.00011869041108643672
5.0,450.0,63.0,4.536968347602136e-05
5.0,450.0,64.0,7.608232122790576e-05
5.0,450.0,65.0,8.124364762564732e-05
5.0,450.0,66.0,3.381578224047141e-05
5.0,450.0,67.0,7.207440792369745e-05
5.0,450.0,68.0,5.298920098550367e-05
5.0,450.0,69.0,2.8194729447339857e-05
5.0,450.0,70.0,6.524221767642422e-05
5.0,450.0,71.0,3.607318540608813e-05
5.0,450.0,72.0,2.351842269822126e-05
5.0,450.0,73.0,5.7496289471273916e-05
5.0,450.0,74.0,2.4934846272247695e-05
5.0,450.0,75.0,2.204005642419108e-05
5.0,450.0,76.0,4.939852892981084e-05
5.0,450.0,77.0,1.5841516991214477e-05
5.0,450.0,78.0,2.603726635181292e-05
5.0,450.0,79.0,3.7594194530958385e-05
5.0,450.0,80.0,1.1260384330887945e-05
5.0,450.0,81.0,2.861177198545005e-05
5.0,450.0,82.0,2.312209707191847e-05
5.0,450.0,83.0,1.2563525684047043e-05
5.0,450.0,84.0,2.2519112599436084e-05
5.0,450.0,85.0,1.3491983495984263e-05
5.0,450.0,86.0,1.2776991574360035e-05
5.0,450.0,87.0,1.2606119566981576e-05
5.0,450.0,88.0,1.2106185910641213e-05
5.0,450.0,89.0,6.988930578321079e-06
5.0,450.0,90.0,1.0314437584989265e-05
5.0,450.0,91.0,1.3204612467337195e-05
5.0,450.0,92.0,3.3484548652284476e-06
5.0,450.0,93.0,1.6972897249464688e-05
5.0,450.0,94.0,1.0643228458715197e-05
5.0,450.0,95.0,8.554232109809578e-06
5.0,450.0,96.0,1.998916966563628e-05
5.0,450.0,97.0,5.896853294336302e-06
5.0,450.0,98.0,1.3227498355478408e-05
5.0,450.0,99.0,1.0745746772745615e-05
5.0,450.0,100.0,3.763913933530999e-06
5.0,450.0,101.0,9.326567563578895e-06
5.0,450.0,102.0,2.3122603812760362e-06
5.0,450.0,103.0,6.226084154200599e-06
5.0,450.0,104.0,3.968798404970714e-06
5.0,450.0,105.0,7.108895870155899e-06
5.0,450.0,106.0,9.09867789554574e-06
5.0,450.0,107.0,5.289226948680239e-06
5.0,450.0,108.0,1.3071411586599906e-05
5.0,450.0,109.0,5.16118388678026e-06
5.0,450.0,110.0,7.390846877513605e-06
5.0,450.0,111.0,8.526737727337782e-06
5.0,450.0,112.0,2.6173870731385277e-06
5.0,450.0,113.0,9.137443100979498e-06
5.0,450.0,114.0,8.54772772186462e-06
5.0,450.0,115.0,1.4294759165068272e-05
5.0,450.0,116.0,1.599864107358522e-05
5.0,450.0,117.0,2.29626868712031e-05
5.0,450.0,118.0,2.6148447526484682e-05
5.0,450.0,119.0,1.722357827012113e-05
5.0,450.0,120.0,2.6648471645022614e-05
5.0,450.0,121.0,1.5071309598460513e-05
5.0,450.0,122.0,7.901708508528533e-06
5.0,450.0,123.0,1.4060827539438812e-05
5.0,450.0,124.0,4.450867386027626e-06
5.0,450.0,125.0,1.090089084414434e-05
5.0,450.0,126.0,7.151228229401926e-06
5.0,450.0,127.0,1.6427453594887532e-05
5.0,450.0,128.0,2.638594881009554e-05
5.0,450.0,129.0,3.087814615398854e-06
5.0,450.0,130.0,2.529418457984228e-05
5.0,450.0,131.0,3.3136182682765565e-05
5.0,450.0,132.0,4.574935199850838e-06
5.0,450.0,133.0,2.1179336694231027e-05
5.0,450.0,134.0,2.7168634239791506e-05
5.0,450.0,135.0,3.367451185955931e-05
5.0,450.0,136.0,4.5674472451563986e-05
5.0,450.0,137.0,2.22741624204509e-05
5.0,450.0,138.0,5.348749190156252e-05
5.0,450.0,139.0,9.718877135636147e-05
5.0,450.0,140.0,6.955123647673191e-05
5.0,450.0,141.0,6.193994480124073e-05
5.0,450.0,142.0,8.521289316638576e-05
5.0,450.0,143.0,9.769535095942776e-05
5.0,450.0,144.0,0.00011656769847200403
5.0,450.0,145.0,0.00010545517770143604
5.0,450.0,146.0,6.840765171788682e-05
5.0,450.0,147.0,7.10982923640466e-05
5.0,450.0,148.0,8.804152805033407e-05
5.0,450.0,149.0,8.004844102247963e-05
5.0,450.0,150.0,5.464663920916524e-05
5.0,450.0,151.0,3.6599010367249166e-05
5.0,450.0,152.0,3.849680749410037e-05
5.0,450.0,153.0,2.680385607522506e-05
5.0,450.0,154.0,4.474126873367702e-05
5.0,450.0,155.0,7.784300748908956e-05
5.0,450.0,156.0,6.834068765743727e-05
5.0,450.0,157.0,7.286740389222639e-05
5.0,450.0,158.0,6.2232835576656e-05
5.0,450.0,159.0,5.007191567314133e-05
5.0,450.0,160.0,3.990977869219131e-05
5.0,450.0,161.0,2.0583280330363346e-05
5.0,450.0,162.0,5.206591150501899e-05
5.0,450.0,163.0,3.9870636713098826e-05
5.0,450.0,164.0,4.4206616471498486e-05
5.0,450.0,165.0,7.0136209347568e-05
5.0,450.0,166.0,5.73373484622002e-05
5.0,450.0,167.0,8.535854892219054e-05
5.0,450.0,168.0,4.8706712883226094e-05
5.0,450.0,169.0,6.577878989302334e-05
5.0,450.0,170.0,8.974484471406172e-05
5.0,450.0,171.0,3.795894402365533e-05
5.0,450.0,172.0,8.37341523075403e-05
5.0,450.0,173.0,3.351565078263245e-05
5.0,450.0,174.0,7.327816473621345e-05
5.0,450.0,175.0,0.00012270029657379704
5.0,450.0,176.0,9.131019279747567e-06
5.0,450.0,177.0,0.00018042062365082462
5.0,450.0,178.0,0.00022372900946404566
5.0,450.0,179.0,9.462262224255891e-05
5.0,450.0,180.0,0.00012129726958625968
5.0,460.0,0.0,1.0
5.0,460.0,1.0,0.6588442881494372
5.0,460.0,2.0,0.1448550734577053
5.0,460.0,3.0,0.0032653969308979345
5.0,460.0,4.0,0.0333788539374918
5.0,460.0,5.0,0.014307537723618488
5.0,460.0,6.0,0.0010596961013867113
5.0,460.0,7.0,0.0053969906381248385
5.0,460.0,8.0,0.004870153338352012
5.0,460.0,9.0,0.0035401636829556177
5.0,460.0,10.0,0.001033773696797028
5.0,460.0,11.0,0.0029660553661761185
5.0,460.0,12.0,0.005973722637417742
5.0,460.0,13.0,0.0031619369213622766
5.0,460.0,14.0,0.001078455833783337
5.0,460.0,15.0,0.002629350508961133
5.0,460.0,16.0,0.002985159712009559
5.0,460.0,17.0,0.0012545131973542144
5.0,460.0,18.0,0.0012655510878124949
5.0,460.0,19.0,0.0027575963483592704
5.0,460.0,20.0,0.002003152344494714
5.0,460.0,21.0,0.0009931591583383981
5.0,460.0,22.0,0.0020228961596932475
5.0,460.0,23.0,0.0019471863987094349
5.0,460.0,24.0,0.0008073102216305784
5.0,460.0,25.0,0.0013390476193357733
5.0,460.0,26.0,0.0017356238796037823
5.0,460.0,27.0,0.0008084836029727086
5.0,460.0,28.0,0.0010072398933424962
5.0,460.0,29.0,0.001550285246817928
5.0,460.0,30.0,0.0007328549523048872
5.0,460.0,31.0,0.0008181115995688037
5.0,460.0,32.0,0.0013745011400854458
5.0,460.0,33.0,0.0006017414548820316
5.0,460.0,34.0,0.0006861951072842855
5.0,460.0,35.0,0.0010950895927614589
5.0,460.0,36.0,0.000401713815421323
5.0,460.0,37.0,0.0006147899170853093
5.0,460.0,38.0,0.0008680797004146885
5.0,460.0,39.0,0.00026928315126146504
5.0,460.0,40.0,0.0005322184345715336
5.0,460.0,41.0,0.0006467166237277947
5.0,460.0,42.0,0.00020026091971467056
5.0,460.0,43.0,0.0004963230426916802
5.0,460.0,44.0,0.0004796637570251776
5.0,460.0,45.0,0.00015372800512977844
5.0,460.0,46.0,0.00048049651211317117
5.0,460.0,47.0,0.0003598527980463018
5.0,460.0,48.0,0.0001428511982600689
5.0,460.0,49.0,0.0004313711662840463
5.0,460.0,50.0,0.0002284940695281118
5.0,460.0,51.0,0.00017285865037025894
5.0,460.0,52.0,0.0003686026543722172
5.0,460.0,53.0,0.00013115243961670208
5.0,460.0,54.0,0.00020190927308911548
5.0,460.0,55.0,0.00028343735408444925
5.0,460.0,56.0,9.425600087310474e-05
5.0,460.0,57.0,0.00018569921219304634
5.0,460.0,58.0,0.00018896035765319377
5.0,460.0,59.0,9.194275861936138e-05
5.0,460.0,60.0,0.00014454391686036924
5.0,460.0,61.0,0.00013272819255435176
5.0,460.0,62.0,8.199922902738022e-05
5.0,460.0,63.0,0.00011577922658850713
5.0,460.0,64.0,0.00011374675744895645
5.0,460.0,65.0,5.4271553392515524e-05
5.0,460.0,66.0,0.0001154041348715761
5.0,460.0,67.0,9.827742725534365e-05
5.0,460.0,68.0,3.742548833331733e-05
5.0,460.0,69.0,0.00012229586531323168
5.0,460.0,70.0,6.784813610225152e-05
5.0,460.0,71.0,4.31236436863604e-05
5.0,460.0,72.0,0.00010417563732362282
5.0,460.0,73.0,3.6078496475609555e-05
5.0,460.0,74.0,5.1633079767194876e-05
5.0,460.0,75.0,6.527105146067239e-05
5.0,460.0,76.0,2.1365254436019684e-05
5.0,460.0,77.0,4.4442882618825675e-05
5.0,460.0,78.0,3.4205946768739466e-05
5.0,460.0,79.0,1.613730648097008e-05
5.0,460.0,80.0,2.879866808456274e-05
5.0,460.0,81.0,2.440614003934436e-05
5.0,460.0,82.0,9.228621540781903e-06
5.0,460.0,83.0,2.651558121058401e-05
5.0,460.0,84.0,2.592409999307553e-05
5.0,460.0,85.0,8.40378619664123e-06
5.0,460.0,86.0,3.816501338164635e-05
5.0,460.0,87.0,2.3536050005220863e-05
5.0,460.0,88.0,1.7992274656728794e-05
5.0,460.0,89.0,3.986854937411904e-05
5.0,460.0,90.0,1.405878787177192e-05
5.0,460.0,91.0,2.0787612239922974e-05
5.0,460.0,92.0,2.086509740911448e-05
5.0,460.0,93.0,6.423646682019691e-06
5.0,460.0,94.0,9.651837292250698e-06
5.0,460.0,95.0,7.597830391394154e-06
5.0,460.0,96.0,8.608445812593743e-06
5.0,460.0,97.0,4.207076421002961e-06
5.0,460.0,98.0,2.2161472367746233e-05
5.0,460.0,99.0,1.5299717115614402e-05
5.0,460.0,100.0,1.4600805215209398e-05
5.0,460.0,101.0,3.774858844704407e-05
5.0,460.0,102.0,1.1712604106439874e-05
5.0,460.0,103.0,2.1246231030276144e-05
5.0,460.0,104.0,2.512589769365097e-05
5.0,460.0,105.0,1.2003527327565292e-06
5.0,460.0,106.0,9.858799565881228e-06
5.0,460.0,107.0,6.989735502099117e-06
5.0,460.0,108.0,6.2940821380728235e-06
5.0,460.0,109.0,3.1448746369974974e-06
5.0,460.0,110.0,1.9766421326097712e-05
5.0,460.0,111.0,2.199072588028224e-05
5.0,460.0,112.0,9.690473084847874e-06
5.0,460.0,113.0,3.452784509957859e-05
5.0,460.0,114.0,1.6201857188307812e-05
