alpha_deg,red_650nm,green_550nm,blue_450nm,white_sum
141,0.714606,0.921946,0.811696,2.44825
141.05,0.780157,0.773691,0.967299,2.52115
141.1,1.07887,0.948978,1.33503,3.36288
141.15,1.43975,1.30451,1.50645,4.25072
141.2,1.65702,1.56412,1.31433,4.53546
141.25,1.60721,1.53353,1.0024,4.14314
141.3,1.32123,1.24789,0.943153,3.51227
141.35,0.96923,0.940751,1.22254,3.13252
141.4,0.765241,0.861277,1.54354,3.17006
141.45,0.844227,1.08151,1.54677,3.47251
141.5,1.18124,1.44091,1.19817,3.82032
141.55,1.59994,1.66878,0.830386,4.09911
141.6,1.86798,1.58995,0.799663,4.2576
141.65,1.82723,1.25723,1.12461,4.20907
141.7,1.4859,0.911975,1.4809,3.87878
141.75,1.01944,0.804668,1.54367,3.36778
141.8,0.677559,1.01165,1.31031,2.99952
141.85,0.647585,1.38387,1.07351,3.10496
141.9,0.94999,1.66203,1.09207,3.70409
141.95,1.42509,1.66809,1.31858,4.41176
142,1.81967,1.42926,1.46698,4.71591
142.05,1.92638,1.14568,1.33525,4.40731
142.1,1.69841,1.03219,1.03266,3.76326
142.15,1.27511,1.15686,0.871116,3.30309
142.2,0.903488,1.3971,1.03843,3.33901
142.25,0.798872,1.54184,1.39798,3.7387
142.3,1.02276,1.45833,1.6229,4.10399
142.35,1.44693,1.19588,1.52362,4.16642
142.4,1.82496,0.949771,1.23161,4.00634
142.45,1.93191,0.914768,1.05603,3.90271
142.5,1.69388,1.13899,1.16734,4.00021
142.55,1.23411,1.48638,1.43331,4.1538
142.6,0.80802,1.73346,1.56854,4.11002
142.65,0.66217,1.72748,1.43439,3.82403
142.7,0.895183,1.49028,1.17798,3.56345
142.75,1.39883,1.19546,1.07178,3.66607
142.8,1.9135,1.03967,1.22625,4.17941
142.85,2.16877,1.10458,1.4762,4.74955
142.9,2.03177,1.30821,1.55794,4.89792
142.95,1.58111,1.47596,1.39157,4.44864
143,1.06446,1.47454,1.17268,3.71169
143.05,0.762817,1.30887,1.17318,3.24487
143.1,0.836012,1.11327,1.45284,3.40213
143.15,1.23527,1.04738,1.77994,4.06259
143.2,1.73144,1.17556,1.85009,4.75709
143.25,2.04339,1.41837,1.58727,5.04903
143.3,1.99535,1.60982,1.2225,4.82767
143.35,1.61529,1.61733,1.06829,4.30091
143.4,1.1196,1.43717,1.2161,3.77287
143.45,0.791953,1.19735,1.46361,3.45291
143.5,0.823982,1.06711,1.54258,3.43367
143.55,1.20652,1.1381,1.407,3.75163
143.6,1.73259,1.36117,1.27716,4.37093
143.65,2.11119,1.58206,1.39007,5.08331
143.7,2.12906,1.64946,1.71936,5.49789
143.75,1.77071,1.51904,1.96937,5.25911
143.8,1.22949,1.2814,1.86595,4.37684
143.85,0.802999,1.09647,1.45,3.34948
143.9,0.729945,1.08189,1.06215,2.87398
143.95,1.05839,1.23397,1.01961,3.31197
144,1.61817,1.43568,1.30877,4.36261
144.05,2.11292,1.54395,1.60994,5.26681
144.1,2.28121,1.4935,1.63141,5.40613
144.15,2.03825,1.34302,1.407,4.78827
144.2,1.52055,1.23084,1.24616,3.99756
144.25,1.00946,1.27156,1.38873,3.66975
144.3,0.776058,1.46735,1.73092,3.97433
144.35,0.933253,1.69857,1.91971,4.55153
144.4,1.37616,1.80286,1.72501,4.90403
144.45,1.84318,1.68947,1.29818,4.83083
144.5,2.06336,1.4085,1.03474,4.5066
144.55,1.90824,1.12461,1.1727,4.20555
144.6,1.46427,1.01019,1.54391,4.01837
144.65,0.985698,1.13051,1.74574,3.86195
144.7,0.753955,1.40048,1.56259,3.71702
144.75,0.92088,1.64444,1.1977,3.76302
144.8,1.42207,1.7184,1.06578,4.20626
144.85,2.00826,1.60891,1.35551,4.97267
144.9,2.37789,1.43794,1.81955,5.63538
144.95,2.33906,1.36929,2.01945,5.7278
145,1.91261,1.48304,1.77666,5.17231
145.05,1.32082,1.70998,1.35779,4.38858
145.1,0.867802,1.87694,1.19404,3.93878
145.15,0.777052,1.83385,1.42514,4.03604
145.2,1.07388,1.57167,1.75109,4.39664
145.25,1.57611,1.24273,1.7576,4.57643
145.3,1.99705,1.06264,1.37757,4.43725
145.35,2.10392,1.15972,0.993747,4.25739
145.4,1.84518,1.47936,1.05539,4.37994
145.45,1.37738,1.81584,1.59838,4.79161
145.5,0.977558,1.95363,2.17697,5.10816
145.55,0.88921,1.81947,2.29618,5.00486
145.6,1.18631,1.53488,1.90607,4.62727
145.65,1.72976,1.32823,1.44202,4.5
145.7,2.24034,1.36711,1.36377,4.97122
145.75,2.449,1.63272,1.67582,5.75754
145.8,2.24279,1.93003,1.93882,6.11164
145.85,1.7275,2.02989,1.76465,5.52205
145.9,1.17248,1.84104,1.2668,4.28032
145.95,0.867419,1.48444,0.972258,3.32412
146,0.968048,1.21141,1.26937,3.44883
146.05,1.41406,1.22127,1.97116,4.6065
146.1,1.96323,1.51144,2.47036,5.94503
146.15,2.32292,1.87254,2.34383,6.53929
146.2,2.30783,2.03717,1.78043,6.12543
146.25,1.93853,1.87694,1.37891,5.19438
146.3,1.42802,1.50296,1.52197,4.45295
146.35,1.06414,1.1926,1.98382,4.24055
146.4,1.05223,1.19093,2.18677,4.42993
146.45,1.40353,1.52957,1.83509,4.76818
146.5,1.9298,1.9961,1.24955,5.17545
146.55,2.34676,2.2803,1.03946,5.66652
146.6,2.42966,2.19409,1.4542,6.07796
146.65,2.13618,1.80649,2.10408,6.04675
146.7,1.62999,1.39404,2.35565,5.37968
146.75,1.19216,1.24074,1.99194,4.42484
146.8,1.06871,1.43192,1.44091,3.94154
146.85,1.33699,1.79298,1.32554,4.45552
146.9,1.86311,2.02001,1.8041,5.68722
146.95,2.37328,1.90874,2.39436,6.67637
147,2.60015,1.51465,2.47027,6.58506
147.05,2.42516,1.1239,1.91378,5.46284
147.1,1.94061,1.05106,1.24061,4.23228
147.15,1.39883,1.40703,1.06938,3.87524
147.2,1.07697,2.00585,1.49021,4.57303
147.25,1.13051,2.48251,1.99204,5.60505
147.3,1.51397,2.54236,2.02022,6.07656
147.35,2.01014,2.16626,1.57423,5.75063
147.4,2.35022,1.62381,1.21296,5.18698
147.45,2.3592,1.28279,1.45645,5.09843
147.5,2.04803,1.34922,2.20907,5.60632
147.55,1.60411,1.72419,2.81488,6.14317
147.6,1.28669,2.0817,2.70216,6.07055
147.65,1.28484,2.1131,1.9597,5.35764
147.7,1.61434,1.76184,1.25089,4.62707
147.75,2.10855,1.27603,1.15186,4.53644
147.8,2.50689,1.03572,1.59367,5.13628
147.85,2.59312,1.27506,1.97917,5.84735
147.9,2.30954,1.89987,1.84431,6.05372
147.95,1.78733,2.53674,1.36614,5.69022
148,1.27806,2.78578,1.17881,5.24266
148.05,1.02353,2.50045,1.68301,5.20698
148.1,1.13283,1.89393,2.57346,5.60021
148.15,1.5302,1.392,3.0952,6.0174
148.2,1.99936,1.33339,2.78497,6.11771
148.25,2.29906,1.73049,1.94062,5.97016
148.3,2.2885,2.26318,1.3288,5.88048
148.35,1.99716,2.51298,1.42341,5.93355
148.4,1.60411,2.27054,1.95501,5.82966
148.45,1.33943,1.69411,2.23229,5.26583
148.5,1.36065,1.20126,1.89542,4.45733
148.55,1.66897,1.16832,1.30967,4.14696
148.6,2.10854,1.65314,1.18184,4.94352
148.65,2.44819,2.34368,1.79695,6.58883
148.7,2.50254,2.77389,2.67892,7.95535
148.75,2.22937,2.65547,3.04434,7.92918
148.8,1.75307,2.08729,2.59175,6.43211
148.85,1.30244,1.48937,1.81014,4.60194
148.9,1.09509,1.30525,1.4811,3.88144
148.95,1.22784,1.68393,1.88344,4.79522
149,1.62906,2.36947,2.51949,6.51801
149.05,2.09677,2.87925,2.64445,7.62046
149.1,2.40242,2.84534,2.04961,7.29737
149.15,2.40695,2.27608,1.28827,5.97131
149.2,2.12979,1.55119,1.1111,4.79209
149.25,1.73597,1.15374,1.69522,4.58493
149.3,1.44865,1.32996,2.46335,5.24196
149.35,1.43246,1.91911,2.6789,6.03047
149.4,1.70787,2.47387,2.20231,6.38404
149.45,2.14062,2.58452,1.62849,6.35363
149.5,2.51142,2.17529,1.66269,6.3494
149.55,2.62992,1.56116,2.37527,6.56635
149.6,2.43414,1.22418,3.10206,6.76038
149.65,2.02386,1.46727,3.09935,6.59048
149.7,1.61069,2.19051,2.29319,6.09439
149.75,1.41018,2.94896,1.36515,5.7243
149.8,1.53134,3.25314,1.08762,5.87211
149.85,1.92026,2.90324,1.57872,6.40222
149.9,2.38687,2.12494,2.22413,6.73594
149.95,2.70132,1.41333,2.33522,6.44987
150,2.71049,1.19445,1.86726,5.7722
150.05,2.41547,1.53997,1.46212,5.41756
150.1,1.97036,2.13174,1.76803,5.87014
150.15,1.60353,2.49809,2.72821,6.82983
150.2,1.50177,2.35443,3.57238,7.42858
150.25,1.71648,1.80896,3.54145,7.06689
150.3,2.13947,1.28858,2.63155,6.05959
150.35,2.55979,1.23611,1.61127,5.40716
150.4,2.77215,1.78963,1.28706,5.84885
150.45,2.681,2.66921,1.74436,7.09457
150.5,2.34756,3.35325,2.31827,8.01908
150.55,1.95647,3.42616,2.31418,7.69682
150.6,1.71983,2.85899,1.74156,6.32038
150.65,1.76797,2.02908,1.30969,5.10674
150.7,2.08245,1.46421,1.68348,5.23014
150.75,2.50495,1.48664,2.75519,6.74679
150.8,2.81694,2.00215,3.68456,8.50366
150.85,2.84968,2.57904,3.68911,9.11783
150.9,2.56923,2.76068,2.80421,8.13412
150.95,2.09432,2.3929,1.851,6.33822
151,1.63879,1.73659,1.63831,5.01368
151.05,1.40769,1.28579,2.19075,4.88424
151.1,1.4988,1.41771,2.7679,5.68441
151.15,1.85754,2.11925,2.64516,6.62196
151.2,2.30658,2.98326,1.86498,7.15483
151.25,2.63428,3.47956,1.20238,7.31621
151.3,2.69789,3.31444,1.38159,7.39392
151.35,2.49086,2.62975,2.33304,7.45365
151.4,2.14205,1.90349,3.23823,7.28378
151.45,1.84851,1.6212,3.32163,6.79134
151.5,1.77554,1.94557,2.60406,6.32517
151.55,1.97349,2.612,1.87182,6.4573
151.6,2.35179,3.11979,1.89366,7.36524
151.65,2.7227,3.08381,2.65984,8.46635
151.7,2.89316,2.50206,3.39094,8.78617
151.75,2.76017,1.75538,3.30443,7.81998
151.8,2.36328,1.34249,2.38505,6.09082
151.85,1.86888,1.53617,1.40701,4.81206
151.9,1.49329,2.19806,1.19185,4.8832
151.95,1.40156,2.87768,1.82977,6.10901
152,1.63017,3.12412,2.62139,7.37568
152.05,2.07065,2.79456,2.78764,7.65286
152.1,2.52204,2.14846,2.24606,6.91656
152.15,2.78704,1.66569,1.68936,6.1421
152.2,2.76584,1.71552,1.88694,6.3683
152.25,2.50241,2.30277,2.89205,7.69723
152.3,2.16094,3.06244,3.93564,9.15902
152.35,1.94353,3.50393,4.12409,9.57155
152.4,1.98902,3.33789,3.27613,8.60304
152.45,2.30216,2.66583,2.09419,7.06219
152.5,2.74837,1.90759,1.50543,6.16138
152.55,3.11723,1.51907,1.80886,6.44516
152.6,3.22496,1.69222,2.44802,7.36519
152.65,3.00589,2.2379,2.61617,7.85996
152.7,2.54821,2.7274,2.08918,7.36479
152.75,2.05537,2.79355,1.46282,6.31173
152.8,1.75084,2.38643,1.55829,5.69555
152.85,1.7719,1.81022,2.57897,6.1611
152.9,2.10387,1.51649,3.84939,7.46976
152.95,2.58715,1.79312,4.40377,8.78404
153,2.99418,2.55918,3.86578,9.41913
153.05,3.13917,3.40525,2.77882,9.32324
153.1,2.96738,3.85431,2.07759,8.89928
153.15,2.58037,3.66991,2.21654,8.46681
153.2,2.18493,3.00635,2.78911,7.98039
153.25,1.99081,2.30092,2.98485,7.27658
153.3,2.10715,1.98132,2.42166,6.51013
153.35,2.48837,2.18539,1.54042,6.21417
153.4,2.95586,2.68095,1.1861,6.82291
153.45,3.28478,3.0381,1.78763,8.11051
153.5,3.31349,2.93504,2.92864,9.17717
153.55,3.02239,2.38822,3.71863,9.12923
153.6,2.54402,1.74943,3.60772,7.90118
153.65,2.09975,1.47089,2.87323,6.44387
153.7,1.89389,1.79712,2.32651,6.01752
153.75,2.01642,2.59244,2.52956,7.13842
153.8,2.40073,3.4212,3.266,9.08793
153.85,2.85612,3.8276,3.75962,10.4433
153.9,3.15902,3.62799,3.42367,10.2107
153.95,3.15904,3.02153,2.42843,8.609
154,2.84965,2.44779,1.5542,6.85163
154.05,2.37053,2.28943,1.47423,6.13419
154.1,1.94113,2.61964,2.14577,6.70654
154.15,1.75744,3.16123,2.87822,7.79689
154.2,1.90066,3.48128,3.00472,8.38666
154.25,2.30045,3.28845,2.51534,8.10423
154.3,2.76943,2.63415,2.05201,7.45559
154.35,3.09245,1.88484,2.2741,7.25139
154.4,3.1283,1.48564,3.20057,7.81452
154.45,2.87639,1.67202,4.15617,8.70458
154.5,2.47693,2.31861,4.37579,9.17133
154.55,2.14435,3.02263,3.69946,8.86644
154.6,2.06496,3.36546,2.7077,8.13812
154.65,2.30663,3.18123,2.17807,7.66593
154.7,2.78327,2.6582,2.38109,7.82256
154.75,3.29164,2.20893,2.87439,8.37496
154.8,3.60426,2.1949,2.97332,8.77248
154.85,3.57559,2.68498,2.43689,8.69746
154.9,3.21157,3.40481,1.71475,8.33112
154.95,2.66925,3.91007,1.52671,8.10604
155,2.18569,3.87259,2.17863,8.23691
155.05,1.9686,3.29439,3.26019,8.52318
155.1,2.10037,2.51115,4.00382,8.61534
155.15,2.50099,1.98139,3.96491,8.44729
155.2,2.96817,1.99626,3.39244,8.35687
155.25,3.27588,2.49675,2.95763,8.73026
155.3,3.28445,3.11663,3.10681,9.5079
155.35,3.00896,3.42397,3.64454,10.0775
155.4,2.61234,3.20515,3.92849,9.74598
155.45,2.32604,2.6068,3.48696,8.4198
155.5,2.33579,2.04248,2.48327,6.86154
155.55,2.68796,1.92361,1.59826,6.20983
155.6,3.26182,2.3888,1.44056,7.09118
155.65,3.82213,3.20774,2.025,9.05487
155.7,4.12721,3.92296,2.79194,10.8421
155.75,4.04135,4.13866,3.13971,11.3197
155.8,3.59806,3.77045,2.97262,10.3411
155.85,2.98434,3.09515,2.75771,8.8372
155.9,2.45393,2.56956,3.0424,8.06589
155.95,2.2108,2.53555,3.88746,8.63382
156,2.31807,3.00142,4.75072,10.0702
156.05,2.6742,3.63866,4.9414,11.2542
156.1,3.06665,3.99448,4.23547,11.2966
156.15,3.27635,3.78294,3.08938,10.1487
156.2,3.18309,3.06934,2.25504,8.50748
156.25,2.82282,2.23254,2.14568,7.20104
156.3,2.37044,1.73138,2.52524,6.62707
156.35,2.05717,1.82389,2.79124,6.6723
156.4,2.06114,2.41493,2.57468,7.05075
156.45,2.42208,3.12492,2.09621,7.6432
156.5,3.01915,3.53295,1.952,8.50411
156.55,3.62227,3.44024,2.53302,9.59553
156.6,3.99343,2.98956,3.6186,10.6016
156.65,3.99258,2.56786,4.52361,11.0841
156.7,3.64001,2.55465,4.67233,10.867
156.75,3.10712,3.07358,4.08557,10.2663
156.8,2.63928,3.90245,3.34648,9.88822
156.85,2.44536,4.59819,3.07853,10.1221
156.9,2.6034,4.76121,3.40264,10.7672
156.95,3.02562,4.27739,3.85363,11.1566
157,3.49922,3.38922,3.82354,10.712
157.05,3.78533,2.55251,3.13092,9.46875
157.1,3.73125,2.16643,2.20629,8.10397
157.15,3.34461,2.34245,1.72803,7.41509
157.2,2.79403,2.85318,2.03274,7.67995
157.25,2.33454,3.29058,2.82563,8.45075
157.3,2.19079,3.33298,3.44944,8.97321
157.35,2.45161,2.95275,3.47271,8.87707
157.4,3.02527,2.43456,3.07067,8.5305
157.45,3.67756,2.1927,2.85493,8.72519
157.5,4.13659,2.50241,3.30028,9.93927
157.55,4.21643,3.3143,4.28097,11.8117
157.6,3.90259,4.26885,5.13689,13.3083
157.65,3.35908,4.90325,5.22094,13.4833
157.7,2.85316,4.92326,4.44989,12.2263
157.75,2.63228,4.37335,3.37542,10.381
157.8,2.80989,3.6023,2.71475,9.12694
157.85,3.31294,3.04816,2.75501,9.11611
157.9,3.91516,2.97627,3.1506,10.042
157.95,4.34052,3.3299,3.28034,10.9508
158,4.38925,3.78116,2.8374,11.0078
158.05,4.02875,3.94603,2.12603,10.1008
158.1,3.40855,3.62892,1.80446,8.84193
158.15,2.79314,2.94729,2.30247,8.04289
158.2,2.44382,2.2627,3.42526,8.13178
158.25,2.50292,1.96289,4.49048,8.95629
158.3,2.93172,2.22843,4.88176,10.0419
158.35,3.529,2.92454,4.54372,10.9973
158.4,4.02085,3.68184,3.99648,11.6992
158.45,4.18172,4.1159,3.86149,12.1591
158.5,3.93349,4.05324,4.30933,12.2961
158.55,3.37973,3.62859,4.90501,11.9133
158.6,2.7608,3.19609,4.98451,10.9414
158.65,2.34962,3.10857,4.23993,9.69812
158.7,2.33324,3.49804,3.01074,8.84202
158.75,2.73137,4.18983,2.02962,8.95082
158.8,3.38705,4.80272,1.83831,10.0281
158.85,4.03375,4.97567,2.37099,11.3804
158.9,4.41064,4.58501,3.05588,12.0515
158.95,4.37619,3.82142,3.33793,11.5355
159,3.97092,3.07963,3.1632,10.2138
159.05,3.40104,2.72721,3.0038,9.13206
159.1,2.94897,2.89124,3.40557,9.24578
159.15,2.84882,3.39108,4.45707,10.697
159.2,3.18106,3.8564,5.64713,12.6846
159.25,3.83314,3.95762,6.2422,14.033
159.3,4.54468,3.60851,5.86794,14.0211
159.35,5.01854,3.01865,4.80565,12.8428
159.4,5.04976,2.56545,3.75866,11.3739
159.45,4.61558,2.56429,3.29055,10.4704
159.5,3.88658,3.07596,3.40639,10.3689
159.55,3.15361,3.86641,3.61678,10.6368
159.6,2.70264,4.54206,3.41289,10.6576
159.65,2.69253,4.77891,2.73848,10.2099
159.7,3.08948,4.50959,2.05728,9.65635
159.75,3.68628,3.95868,1.96231,9.60726
159.8,4.19686,3.50688,2.66262,10.3664
159.85,4.38389,3.46465,3.78508,11.6336
159.9,4.16292,3.88776,4.66225,12.7129
159.95,3.63826,4.54188,4.86631,13.0464
160,3.05613,5.03655,4.54055,12.6332
160.05,2.69657,5.0509,4.24913,11.9966
160.1,2.75153,4.52091,4.47284,11.7453
160.15,3.24157,3.68012,5.17815,12.0998
160.2,4.00552,2.9301,5.82645,12.7621
160.25,4.76676,2.61482,5.81848,13.2001
160.3,5.24691,2.82928,5.00081,13.077
160.35,5.27935,3.37287,3.809,12.4612
160.4,4.87559,3.87471,2.9282,11.6785
160.45,4.2179,4.01785,2.75707,10.9928
160.5,3.58207,3.73074,3.1212,10.434
160.55,3.22291,3.23288,3.46712,9.92291
160.6,3.26968,2.90618,3.36269,9.53855
160.65,3.67448,3.06638,2.87708,9.61795
160.7,4.2348,3.76791,2.5214,10.5241
160.75,4.68065,4.75745,2.80342,12.2415
160.8,4.79028,5.60494,3.77322,14.1684
160.85,4.4861,5.93784,4.94343,15.3674
160.9,3.87032,5.64469,5.6561,15.1711
160.95,3.18463,4.93212,5.59752,13.7143
161,2.71038,4.20419,5.03824,11.9528
161.05,2.65063,3.83403,4.59882,11.0835
161.1,3.04428,3.95801,4.73063,11.7329
161.15,3.74869,4.40761,5.33636,13.4927
161.2,4.4989,4.81485,5.84336,15.1571
161.25,5.01829,4.82946,5.67321,15.521
161.3,5.13379,4.32441,4.72566,14.1839
161.35,4.84658,3.47479,3.48057,11.8019
161.4,4.32847,2.66678,2.63345,9.6287
161.45,3.84604,2.28821,2.56129,8.69554
161.5,3.64542,2.51728,3.05405,9.21675
161.55,3.84682,3.22674,3.52673,10.6003
161.6,4.39325,4.05629,3.5316,11.9811
161.65,5.07415,4.61308,3.144,12.8312
161.7,5.61297,4.68854,2.90138,13.2029
161.75,5.78135,4.37052,3.34394,13.4958
161.8,5.49264,3.98752,4.53319,14.0133
161.85,4.8368,3.91557,5.94574,14.6981
161.9,4.04381,4.35564,6.8374,15.2368
161.95,3.39162,5.20732,6.79395,15.3929
162,3.0966,6.11078,6.03397,15.2414
162.05,3.23041,6.6356,5.22405,15.0901
162.1,3.69563,6.51213,4.95227,15.16
162.15,4.26898,5.7777,5.27456,15.3212
162.2,4.69387,4.75733,5.68972,15.1409
162.25,4.78527,3.89092,5.56,14.2362
162.3,4.505,3.50306,4.64268,12.6507
162.35,3.97759,3.64125,3.31115,10.93
162.4,3.44012,4.06856,2.29012,9.79881
162.45,3.14588,4.41044,2.11368,9.67
162.5,3.25998,4.37177,2.734,10.3657
162.55,3.7891,3.90434,3.58773,11.2812
162.6,4.57431,3.23449,4.06301,11.8718
162.65,5.35093,2.7381,3.99186,12.0809
162.7,5.85215,2.73265,3.77355,12.3583
162.75,5.91508,3.30001,4.02954,13.2446
162.8,5.54606,4.23575,5.06459,14.8464
162.85,4.91829,5.15258,6.56495,16.6358
162.9,4.30231,5.68248,7.77976,17.7646
162.95,3.95722,5.66896,8.05325,17.6794
163,4.02679,5.24585,7.30027,16.5729
163.05,4.48239,4.75961,6.06126,15.3033
163.1,5.13562,4.57662,5.09654,14.8088
163.15,5.71488,4.8795,4.83238,15.4268
163.2,5.9744,5.56319,5.07977,16.6174
163.25,5.79203,6.28772,5.23186,17.3116
163.3,5.2171,6.65964,4.77699,16.6537
163.35,4.45051,6.44384,3.72571,14.6201
163.4,3.76611,5.69129,2.62266,12.0801
163.45,3.40513,4.71432,2.13853,10.258
163.5,3.48465,3.92407,2.56143,9.97015
163.55,3.95502,3.61842,3.58224,11.1557
163.6,4.62116,3.83394,4.53859,12.9937
163.65,5.21877,4.33892,4.92587,14.4836
163.7,5.51573,4.76803,4.77698,15.0607
163.75,5.40043,4.8243,4.61513,14.8399
163.8,4.92401,4.44025,5.01581,14.3801
163.85,4.28081,3.81384,6.1188,14.2134
163.9,3.73456,3.30177,7.4715,14.5078
163.95,3.51777,3.22761,8.33056,15.0759
164,3.74216,3.70621,8.19673,15.6451
164.05,4.3542,4.57692,7.17863,16.1098
164.1,5.15326,5.48145,5.91189,16.5466
164.15,5.86613,6.04663,5.09744,17.0102
164.2,6.25035,6.07735,5.00744,17.3351
164.25,6.18674,5.65791,5.3253,17.17
164.3,5.7255,5.10731,5.42936,16.2622
164.35,5.06747,4.81019,4.89595,14.7736
164.4,4.48742,5.01115,3.83917,13.3378
164.45,4.22868,5.68082,2.83478,12.7443
164.5,4.40981,6.52511,2.49137,13.4263
164.55,4.97931,7.13371,2.99608,15.1091
164.6,5.73542,7.19051,3.97787,16.9038
164.65,6.40281,6.63609,4.79097,17.8299
164.7,6.73623,5.69855,5.004,17.4388
164.75,6.61155,4.77799,4.72432,16.1139
164.8,6.07021,4.24584,4.50901,14.8251
164.85,5.30173,4.26263,4.92493,14.4893
164.9,4.57215,4.70575,6.08741,15.3653
164.95,4.1262,5.24154,7.52807,16.8958
165,4.09941,5.50214,8.49933,18.1009
165.05,4.4718,5.27695,8.49679,18.2455
165.1,5.07856,4.62226,7.6166,17.3174
165.15,5.67283,3.83512,6.48545,15.9934
165.2,6.0171,3.30498,5.8143,15.1364
165.25,5.97024,3.3173,5.90031,15.1878
165.3,5.53911,3.90761,6.43472,15.8814
165.35,4.87646,4.83993,6.74916,16.4656
165.4,4.2259,5.72191,6.31674,16.2645
165.45,3.83343,6.20016,5.14566,15.1792
165.5,3.85744,6.13751,3.78478,13.7797
165.55,4.31,5.68172,2.94064,12.9324
165.6,5.05122,5.18933,2.98348,13.224
165.65,5.83957,5.0423,3.6988,14.5807
165.7,6.42,5.45011,4.46393,16.334
165.75,6.61744,6.33743,4.72062,17.6755
165.8,6.40093,7.37409,4.39635,18.1714
165.85,5.89408,8.1316,3.96152,17.9872
165.9,5.32816,8.28798,4.07538,17.6915
165.95,4.95538,7.78023,5.07829,17.8139
166,4.95496,6.83169,6.70453,18.4912
166.05,5.36693,5.84365,8.23016,19.4407
166.1,6.07743,5.20552,8.95385,20.2368
166.15,6.86008,5.11486,8.66866,20.6436
166.2,7.45711,5.49178,7.79227,20.7412
166.25,7.67026,6.02655,7.06826,20.7651
166.3,7.42918,6.3363,7.05001,20.8155
166.35,6.81395,6.15565,7.72341,20.693
166.4,6.02545,5.46984,8.52289,20.0182
166.45,5.3151,4.5257,8.72443,18.5652
166.5,4.89888,3.71438,7.94538,16.5586
166.55,4.8849,3.38231,6.41087,14.6781
166.6,5.23866,3.66305,4.80712,13.7088
166.65,5.7972,4.41379,3.82501,14.036
166.7,6.32701,5.28818,3.71183,15.327
166.75,6.60632,5.90895,4.14245,16.6577
166.8,6.50362,6.05388,4.49431,17.0518
166.85,6.02551,5.76241,4.32238,16.1103
166.9,5.31648,5.31151,3.68985,14.3178
166.95,4.61007,5.07492,3.12004,12.805
167,4.1475,5.33637,3.21163,12.6955
167.05,4.09252,6.14727,4.19751,14.4373
167.1,4.47268,7.29543,5.7598,17.5279
167.15,5.16886,8.39716,7.22686,20.7929
167.2,5.95694,9.06856,8.01323,23.0387
167.25,6.58695,9.09704,8.00287,23.6869
167.3,6.8711,8.53552,7.61742,23.024
167.35,6.74908,7.67702,7.52137,21.9475
167.4,6.30787,6.9206,8.15591,21.3844
167.45,5.74971,6.58876,9.41179,21.7503
167.5,5.32081,6.77953,10.6678,22.7681
167.55,5.22595,7.32252,11.181,23.7295
167.6,5.55855,7.86127,10.5736,23.9934
167.65,6.26881,8.02427,9.08481,23.3779
167.7,7.1794,7.60396,7.41627,22.1996
167.75,8.04244,6.65784,6.27643,20.9767
167.8,8.61873,5.48353,5.94003,20.0423
167.85,8.75403,4.48118,6.11666,19.3519
167.9,8.42834,3.97097,6.20059,18.5999
167.95,7.76275,4.05282,5.71417,17.5297
168,6.98125,4.5721,4.64089,16.1942
168.05,6.33897,5.20287,3.43645,14.9783
168.1,6.0392,5.60572,2.72496,14.3699
168.15,6.16607,5.5863,2.88705,14.6394
168.2,6.65571,5.1841,3.80843,15.6482
168.25,7.31667,4.65389,4.95366,16.9242
168.3,7.89387,4.34932,5.72217,17.9654
168.35,8.15497,4.55914,5.85532,18.5694
168.4,7.96962,5.36769,5.61766,18.955
168.45,7.35416,6.60278,5.61635,19.5733
168.5,6.46625,7.89824,6.37024,20.7347
168.55,5.55187,8.84805,7.92178,22.3217
168.6,4.8638,9.18517,9.7634,23.8124
168.65,4.57986,8.90244,11.1345,24.6168
168.7,4.74846,8.25678,11.4914,24.4966
168.75,5.278,7.652,10.8412,23.7712
168.8,5.97146,7.45361,9.73184,23.1569
168.85,6.59285,7.82244,8.91259,23.3279
168.9,6.94315,8.64336,8.8807,24.4672
168.95,6.92221,9.57924,9.58459,26.086
169,6.55855,10.2213,10.4583,27.2382
169.05,5.99943,10.2663,10.7687,27.0345
169.1,5.46464,9.64358,10.071,25.1792
169.15,5.17781,8.54212,8.49331,22.2132
169.2,5.29519,7.33102,6.66495,19.2912
169.25,5.85342,6.4086,5.32628,17.5883
169.3,6.753,6.04155,4.87406,17.6686
169.35,7.78446,6.25805,5.14263,19.1851
169.4,8.69079,6.83901,5.55873,21.0885
169.45,9.24737,7.41355,5.54984,22.2108
169.5,9.33377,7.62157,4.92392,21.8793
169.55,8.97283,7.27431,3.97986,20.227
169.6,8.32345,6.44068,3.30089,18.065
169.65,7.62869,5.41781,3.38084,16.4273
169.7,7.13711,4.59789,4.31526,16.0503
169.75,7.02358,4.29294,5.73483,17.0513
169.8,7.33595,4.59903,7.01826,18.9532
169.85,7.98357,5.36095,7.66572,21.0102
169.9,8.76939,6.24861,7.61308,22.6311
169.95,9.45309,6.90567,7.28279,23.6416
170,9.82438,7.10208,7.31725,24.2437
170.05,9.7646,6.82729,8.15074,24.7426
170.1,9.2798,6.29069,9.70064,25.2711
170.15,8.49781,5.83342,11.3907,25.7219
170.2,7.63115,5.78786,12.4948,25.9138
170.25,6.91623,6.33767,12.5745,25.8284
